run_id,data encoded,K/K(interval i),lr,data_dir,val_size,batch_size,discrete_z,z_num_vals,num_workers,min_data_size,data_increment,model_cache_dir,scramble_data_by,val_train_shared,z_num_attributes,interval_patience,allow_final_overfit,interval_patience_tol,include_initial_length
4bti19mx,850,186.99114990234375,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,900,201.911865234375,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,950,201.23910522460938,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1000,202.1385498046875,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1050,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1100,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1150,199.63121032714844,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1200,199.66970825195312,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1250,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1300,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1350,200.92083740234375,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1400,205.1365203857422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1450,196.67449951171875,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1500,201.24588012695312,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1550,204.4444580078125,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1600,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1650,190.6437530517578,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1700,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1750,196.49114990234375,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1800,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1850,207.7493896484375,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1900,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,1950,205.764892578125,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2000,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2050,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2100,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2150,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2200,207.93780517578125,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2250,206.0386962890625,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2300,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2350,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2400,206.99676513671875,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2450,202.94873046875,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2500,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2550,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2600,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2650,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2700,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2750,207.2368621826172,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
4bti19mx,2800,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,50,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,100,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,150,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,200,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,250,198.14129638671875,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,300,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,350,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,400,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,450,196.57427978515625,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,500,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,550,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,600,119.00827026367188,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,650,195.22811889648438,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,700,85.18415832519531,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,750,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,800,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,850,106.19168090820312,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,900,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,950,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1000,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1050,109.2672119140625,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1100,91.79784393310547,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1150,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1200,10.156595230102539,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1250,16.5280818939209,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1300,77.90571594238281,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1350,180.927978515625,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1400,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1450,97.08619689941406,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1500,60.01650619506836,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1550,109.26091003417969,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1600,31.763731002807617,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1650,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1700,35.01860046386719,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1750,2.9099225997924805,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1800,20.694387435913086,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1850,5.043590068817139,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1900,5.260968208312988,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,1950,1.9591331481933594,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2000,2.5929927825927734,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2050,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2100,4.501509666442871,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2150,38.98558807373047,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2200,4.835247993469238,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2250,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2300,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2350,4.904484748840332,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2400,5.254864692687988,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2450,2.129197120666504,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2500,11.668229103088379,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2550,19.109512329101562,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2600,8.326566696166992,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2650,1.0036230087280273,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2700,9.067797660827637,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2750,4.585814476013184,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
xylvjj6q,2800,11.40890121459961,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_resets_seed-5,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,50,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,100,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,150,205.48471069335938,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,200,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,250,205.50396728515625,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,300,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,350,198.32052612304688,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,400,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,450,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,500,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,550,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,600,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
pqrn6a1b,650,207.9441375732422,0.001,/home/mila/e/eric.elmoznino/scratch/complexity_compositionality/data/emergent_languages_2attr_8vals_no-resets_seed-3,400,50,True,8,0,50,50,,z,False,2,50,True,0.001,True
